New_File_Name,Event_Count
00194-01-B002-1.LMD,100000
00195-00-B001-1.LMD,1000000
00195-01-B002-1.LMD,276721
00195-02-B003-1.LMD,148673
00195-03-B004-1.LMD,1000000
00195-04-B005-1.LMD,231172
00196-00-B001-1.LMD,112271
00197-00-B001-1.LMD,100000
00198-00-B001-1.LMD,100000
00199-00-B001-1.LMD,100000
00200-00-B001-1.LMD,106874
00200-01-B002-1.LMD,100000
00201-00-B001-1.LMD,100000
00202-00-B001-1.LMD,100000
00203-00-B001-1.LMD,100000
00203-01-B002-1.LMD,100000
00204-00-B001-1.LMD,111238
00205-00-B001-1.LMD,100000
00206-00-B001-1.LMD,110549
00207-00-B001-1.LMD,100000
00208-00-B001-1.LMD,100000
00209-00-B001-1.LMD,108399
00210-00-B001-1.LMD,200947
00211-00-B001-1.LMD,111849
00212-00-B001-1.LMD,102199
00213-00-B001-1.LMD,100000
00214-00-B001-1.LMD,107199
00215-00-B001-1.LMD,150000
00216-00-B001-1.LMD,126573
00217-00-B001-1.LMD,130073
00218-00-B001-1.LMD,122174
00219-00-B001-1.LMD,100000
00220-00-B001-1.LMD,100000
00221-00-B001-1.LMD,200000
00222-00-B001-1.LMD,109874
00223-00-B001-1.LMD,100000
00224-00-B001-1.LMD,100000
00225-00-B001-1.LMD,100000
00226-00-B001-1.LMD,105672
00227-00-B001-1.LMD,100000
00228-00-B001-1.LMD,77399
00229-00-B001-1.LMD,151548
00229-01-B001-1.LMD,61302
00229-02-B003-1.LMD,100000
00229-03-B004-1.LMD,100000
00230-00-B001-1.LMD,100000
00231-00-B002-1.LMD,100000
00231-01-B001-1.LMD,62499
00232-00-B001-1.LMD,102924
00233-00-B001-1.LMD,100000
00234-00-B001-1.LMD,100000
00234-01-B002-1.LMD,100000
00235-00-B001-1.LMD,100000
00236-00-B001-1.LMD,101935
00237-00-B001-1.LMD,105773
00237-01-B002-1.LMD,40976
00238-00-B001-1.LMD,148023
00239-00-B001-1.LMD,100000
00240-00-B001-1.LMD,100000
00241-00-B001-1.LMD,100000
00242-00-B001-1.LMD,100000
